business_id,cn_pop_sqmi,nn_count,nn_percent_rest,nn_all_percent_open,nn_max_cat_sim,nn_min_cat_sim,nn_avg_stars,nn_max_stars,nn_min_stars,nn_avg_review_count,nn_max_review_count,nn_min_review_count,nn_rest_avg_stars,nn_rest_max_stars,nn_rest_min_stars,nn_rest_avg_review_count,nn_rest_max_review_count,nn_rest_min_review_count,nn_weighted_avg_stars,nn_weighted_avg_review_count,nn_rest_percent_open,nn_mean_cat_sim,cn_opyear_emp,cn_opyear_qp1,cn_opyear_ap,cn_opyear_est,cn_opyear_zip_est,cn_opyear_diff_emp,cn_opyear_diff_qp1,cn_opyear_diff_ap,cn_opyear_diff_est,cn_opyear_diff_zip_est
nKph91qATrPCbJ-QwZjDZw,3377.78,23,30,69,0,0,3.652173913043478,5.0,1.0,43.26086956521739,417,3,3.4285714285714284,4.0,2.0,49.57142857142857,209,3,-1.0,-1.0,57,0.0,80733,395225,1632905,3777,42.0,3.9918077131153877,8.805772507908017,4.539774160464124,3.9922907488986783,-4.545454545454546
c75jLTjlgA9q3gImLEGT6w,3377.78,2,50,50,0,0,3.75,4.5,3.0,21.5,40,3,3.0,3.0,3.0,40.0,40,40,-1.0,-1.0,100,0.0,75911,320917,1324272,3493,48.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,6.666666666666667
JF26V4OaZNTJIaDL8950HA,3377.78,26,30,80,1,0,3.4615384615384617,5.0,1.0,67.11538461538461,472,3,3.4375,4.0,3.0,138.5,472,11,3.1666666666666665,60.0,75,0.375,77580,348547,1463633,3661,42.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-10.638297872340425
3IwCop28R1_L5jMv6AkL8Q,3377.78,138,18,78,1,0,3.760869565217391,5.0,1.0,45.26811594202898,1045,3,3.44,4.5,1.5,132.52,1045,3,3.5,93.0,72,0.12,88030,452243,1867953,3904,41.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,-2.380952380952381
UMqfeCItzQ2glr4d9apGlA,3377.78,18,38,77,2,0,3.75,5.0,2.0,63.38888888888889,243,3,3.571428571428572,4.0,3.0,78.57142857142857,241,3,3.333333333333333,174.0,57,0.42857142857142855,81941,343796,1403707,3675,46.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-4.166666666666666
zCpFWnrtttP7vKZIuyClVA,3377.78,32,34,75,1,0,3.484375,5.0,1.0,80.9375,1045,3,3.5909090909090913,4.5,3.0,177.1818181818182,1045,3,3.0,47.0,72,0.18181818181818185,77580,348547,1463633,3661,42.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-10.638297872340425
kkdm8TM6qTaVnrz5XsG0hQ,3377.78,38,55,52,0,0,3.6710526315789473,5.0,1.5,82.73684210526315,765,3,3.5476190476190474,5.0,1.5,86.42857142857143,765,3,-1.0,-1.0,38,0.0,76479,331289,1369444,3630,47.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,2.1739130434782608
BCORM4dEleJXnyPXoaH3HQ,3377.78,6,50,100,1,0,3.0,3.5,2.0,120.33333333333331,369,5,2.6666666666666665,3.0,2.0,207.0,369,80,2.0,172.0,100,0.3333333333333333,81941,343796,1403707,3675,46.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-4.166666666666666
9f68hfHK6gNyHWmt9guiJw,3377.78,9,33,77,1,0,3.555555555555556,5.0,2.5,21.88888888888889,56,3,3.1666666666666665,4.0,2.5,25.66666666666667,31,19,4.0,31.0,66,0.3333333333333333,77634,363239,1561994,3632,44.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,4.761904761904762
TjZo2v8i7d4omCovsFA2pg,3377.78,71,26,76,1,0,3.584507042253522,5.0,1.0,58.774647887323944,1045,3,3.5263157894736836,4.5,2.0,147.68421052631578,1045,3,3.0,52.0,73,0.05263157894736842,77634,363239,1561994,3632,44.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,4.761904761904762
ml9WFLPNAIryG6zQnd9qBA,3377.78,14,35,57,0,0,3.928571428571429,5.0,2.0,37.92857142857143,145,3,3.5,4.0,3.0,44.6,95,3,-1.0,-1.0,40,0.0,81941,343796,1403707,3675,46.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-4.166666666666666
a2OCO4yHDEifuKzjor_yRQ,3377.78,41,39,78,2,0,3.414634146341464,5.0,1.0,81.90243902439025,1045,3,3.46875,4.5,2.0,159.4375,1045,3,3.8,88.2,75,0.3125,77580,348547,1463633,3661,42.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-10.638297872340425
agzQqNikDIfbESdH5_dg2g,3377.78,32,34,81,2,0,3.5625,5.0,1.0,122.59375,1410,3,3.727272727272727,4.5,3.0,284.54545454545456,1410,3,3.625,381.5,72,0.3636363636363637,77580,348547,1463633,3661,42.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-10.638297872340425
wWFvHY9YVWtyfCsDO8jQiQ,3377.78,69,26,75,2,0,3.5072463768115942,5.0,1.0,53.30434782608695,1045,3,3.388888888888889,4.5,1.5,127.94444444444444,1045,3,2.9166666666666665,28.5,72,0.3333333333333333,77634,363239,1561994,3632,44.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,4.761904761904762
xcL8PNpRygalnejv0bp1-w,3377.78,19,36,78,1,0,3.5789473684210527,5.0,2.0,20.84210526315789,79,3,3.2857142857142856,4.0,2.0,20.142857142857142,45,4,3.75,26.5,57,0.2857142857142857,88030,452243,1867953,3904,41.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,-2.380952380952381
WlTeMP8p3m1b3LxkfBllLQ,3377.78,2,0,100,-1,-1,4.5,5.0,4.0,84.5,145,24,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1.0,75911,320917,1324272,3493,48.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,6.666666666666667
9d36_PI9Fh7kZ-Pybr2QiA,3377.78,8,25,75,0,0,3.75,4.5,2.5,57.125,124,21,3.25,3.5,3.0,98.5,115,82,-1.0,-1.0,50,0.0,75911,320917,1324272,3493,48.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,6.666666666666667
wUxM5pCY2wfB1kjXBXIa5Q,3377.78,5,40,60,1,0,3.1,4.0,2.5,14.4,36,3,3.25,4.0,2.5,10.5,18,3,2.5,3.0,0,0.5,76479,331289,1369444,3630,47.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,2.1739130434782608
HPIuW67C3FJrTsPs9RCkuA,3377.78,8,25,87,0,0,3.875,5.0,2.5,67.375,145,23,3.25,3.5,3.0,77.5,115,40,-1.0,-1.0,100,0.0,75911,320917,1324272,3493,48.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,6.666666666666667
hgeDR7BLRcN24G5LCp-W7w,3377.78,12,33,50,0,0,3.9166666666666665,5.0,3.0,141.83333333333334,765,3,4.125,5.0,3.5,234.5,765,3,-1.0,-1.0,25,0.0,75911,320917,1324272,3493,48.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,6.666666666666667
k73FsZGTp2raTD5BA346sg,3377.78,30,30,83,1,0,3.533333333333333,5.0,1.0,61.96666666666667,472,3,3.4444444444444446,4.0,3.0,126.66666666666669,472,11,3.1666666666666665,32.333333333333336,77,0.3333333333333333,77580,348547,1463633,3661,42.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-10.638297872340425
Y3iqDos4Uj-EwMfHW_J65A,3377.78,11,45,72,1,0,3.636363636363636,5.0,2.0,72.45454545454545,417,3,3.3,4.0,2.0,61.8,209,3,3.0,40.0,80,0.2,77580,348547,1463633,3661,42.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-10.638297872340425
-CbDQXiuKzPQ0_jiUz03aw,3377.78,132,15,81,1,0,3.837121212121212,5.0,1.0,49.20454545454545,1410,3,3.4047619047619047,4.5,1.5,180.76190476190484,1410,3,3.75,150.5,61,0.09523809523809523,88030,452243,1867953,3904,41.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,-2.380952380952381
ltELYeBXsbkQPlH16e-mOg,3377.78,25,48,80,1,0,3.4,4.5,2.0,61.88,369,3,3.1666666666666665,4.5,2.0,89.75,369,3,3.0,50.33333333333334,66,0.25,77580,348547,1463633,3661,42.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-10.638297872340425
750iLCqKvDnIWzRSRSUlrg,3377.78,4,50,50,0,0,4.0,5.0,3.0,56.5,145,3,3.25,3.5,3.0,39.0,40,38,-1.0,-1.0,50,0.0,75911,320917,1324272,3493,48.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,6.666666666666667
zOYqvrpenMaAz0rc7n41Aw,3377.78,87,18,79,2,0,3.660919540229885,5.0,1.0,39.74712643678161,472,3,3.28125,4.5,1.5,112.4375,472,5,2.875,21.25,81,0.25,80733,395225,1632905,3777,42.0,3.9918077131153877,8.805772507908017,4.539774160464124,3.9922907488986783,-4.545454545454546
UANNbspNsQEFUay5nALZYw,3377.78,29,34,75,1,0,3.4827586206896552,5.0,1.0,85.58620689655173,1045,3,3.65,4.5,3.0,189.5,1045,3,3.0,61.0,70,0.2,77580,348547,1463633,3661,42.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-10.638297872340425
xd3RB4q2Ermmdz41i7RWuQ,3377.78,2,0,100,-1,-1,4.25,5.0,3.5,11.0,12,10,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1.0,77634,363239,1561994,3632,44.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,4.761904761904762
s-QHEBYI2c2VuOQdEi0qPQ,3377.78,17,41,70,1,0,3.3823529411764706,5.0,1.0,53.058823529411775,417,3,3.4285714285714284,4.0,2.0,53.28571428571429,209,3,2.5,23.0,57,0.2857142857142857,77634,363239,1561994,3632,44.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,4.761904761904762
S4PgRQ6tw7vyoTl5YynagA,3377.78,10,40,70,0,0,3.8,5.0,2.0,79.1,417,3,3.625,4.0,3.0,75.75,209,3,-1.0,-1.0,75,0.0,77580,348547,1463633,3661,42.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-10.638297872340425
7vHvQCjPq5pWj7Rio1A--w,3377.78,10,30,80,0,0,3.75,4.5,2.5,71.8,211,21,3.5,4.0,3.0,136.0,211,82,-1.0,-1.0,66,0.0,81941,343796,1403707,3675,46.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,-4.166666666666666
1LOr_-vGiVMNod08H9T-1w,3377.78,34,29,76,1,0,3.7647058823529416,5.0,2.0,115.02941176470587,1410,3,3.85,4.5,3.5,300.5,1410,3,3.5,38.0,60,0.1,77580,348547,1463633,3661,42.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-10.638297872340425
pTW2TYYRNXn-jPn7GWn_1Q,3377.78,31,32,77,1,0,3.9193548387096775,5.0,1.5,38.58064516129032,417,3,3.7,5.0,2.0,47.4,209,3,3.5,3.0,70,0.1,80733,395225,1632905,3777,42.0,3.9918077131153877,8.805772507908017,4.539774160464124,3.9922907488986783,-4.545454545454546
PXShA3JZMXr2mEH3on5clw,3377.78,14,42,78,1,0,3.8571428571428568,5.0,3.0,137.28571428571428,1045,3,3.8333333333333335,4.5,3.5,244.33333333333331,1045,3,3.5,127.0,50,0.16666666666666666,76479,331289,1369444,3630,47.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,2.1739130434782608
wpkmz67yw3oyXc0ykIslNw,3377.78,45,31,73,0,0,3.5,5.0,1.0,66.2,1045,3,3.4285714285714284,4.5,2.0,125.28571428571428,1045,3,-1.0,-1.0,64,0.0,77634,363239,1561994,3632,44.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,4.761904761904762
0xtBEP5zCu1153SoqqemLw,3377.78,34,32,82,1,0,3.294117647058824,5.0,1.0,55.5,472,3,3.272727272727273,4.0,2.0,110.45454545454544,472,11,3.0,62.66666666666666,81,0.2727272727272727,77580,348547,1463633,3661,42.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-10.638297872340425
W_qjGgy4LsEQnKKjIscDNg,3377.78,1,0,100,-1,-1,5.0,5.0,5.0,145.0,145,145,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1.0,75911,320917,1324272,3493,48.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,6.666666666666667
d0N5HcdMCeXcX81hcRVUFw,3377.78,41,29,75,2,0,3.6219512195121952,5.0,1.0,98.85365853658536,1410,3,3.8333333333333335,4.5,3.5,259.3333333333333,1410,3,4.166666666666667,705.3333333333335,58,0.25,77580,348547,1463633,3661,42.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,-10.638297872340425
Xqur5VuobC9WW3crdxZPBw,3377.78,4,0,75,-1,-1,3.75,4.5,2.5,49.0,124,21,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1.0,75911,320917,1324272,3493,48.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,6.666666666666667
Erj_jPPdF3IupgNS1Yfm4w,3377.78,137,13,86,4,0,3.8649635036496353,5.0,1.0,46.7956204379562,1410,3,3.7222222222222223,4.5,2.5,193.0,1410,3,3.7777777777777777,183.5,61,1.0,89310,429714,1830119,4020,43.0,1.4540497557650802,-4.9816138668813,-2.0254256932588777,2.971311475409836,4.878048780487805
eUuKXhloFVHdQsLdodcLbw,3377.78,71,26,74,2,0,3.4859154929577465,5.0,1.0,52.07042253521126,1045,3,3.3421052631578947,4.5,1.5,121.47368421052632,1045,3,4.0,556.6,68,0.2631578947368421,77634,363239,1561994,3632,44.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,4.761904761904762
L_rnF5qiCYSu9d1yIv5Cvw,3377.78,35,25,77,1,0,3.8285714285714287,5.0,1.0,39.82857142857143,417,3,3.555555555555556,5.0,2.0,51.88888888888889,209,3,4.0,60.0,66,0.2222222222222222,80733,395225,1632905,3777,42.0,3.9918077131153877,8.805772507908017,4.539774160464124,3.9922907488986783,-4.545454545454546
rdifwelsxkuUf-tw2O4o1g,3377.78,33,39,66,1,0,3.4393939393939394,4.5,2.5,82.84848484848484,765,3,3.4615384615384617,4.5,2.5,128.0769230769231,765,3,4.0,169.0,76,0.07692307692307693,76479,331289,1369444,3630,47.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,2.1739130434782608
F7OsiFk9aLZtqZczA84xpw,3950.0,30,70,56,1,0,3.5166666666666666,4.5,2.0,149.13333333333333,1188,3,3.5,4.5,2.5,131.9047619047619,413,3,3.4285714285714284,114.57142857142857,61,0.3333333333333333,75911,320917,1324272,3493,194.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,3.7433155080213902
stbX9rtRIpDF-VymOwHJ8w,3950.0,37,40,59,4,0,3.4324324324324325,5.0,1.0,240.24324324324328,1302,3,3.533333333333333,4.5,2.0,369.06666666666666,1302,3,3.7222222222222223,645.0,53,1.2,77580,348547,1463633,3661,218.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,5.825242718446602
ZosrzTfiiPhbURA04AQTUA,3950.0,53,41,75,1,0,3.4245283018867925,4.5,2.0,775.7735849056604,3890,5,3.5,4.5,2.5,918.0454545454544,3730,5,3.5,1448.5,77,0.09090909090909093,73202,281868,1189160,3213,187.0,11.227265129989515,16.946515477775982,14.183329364500196,8.804605485946496,2.185792349726776
TDTASGFy_aGp6vy0i23mDA,3950.0,59,30,64,1,0,3.567796610169492,5.0,1.0,182.10169491525426,1302,3,3.5,4.5,2.0,368.9444444444445,1302,3,2.0,3.0,55,0.05555555555555555,77580,348547,1463633,3661,218.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,5.825242718446602
YHN7wVaOFp9wkl_w7NXLXw,3950.0,65,33,81,1,0,3.569230769230769,5.0,2.0,50.06153846153846,369,3,3.1818181818181817,4.0,2.0,88.68181818181819,369,3,3.2142857142857144,79.0,77,0.3181818181818182,88030,452243,1867953,3904,248.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,4.201680672268908
KSkjE3krqsovBs7iC4x7ng,3950.0,46,54,56,1,0,3.641304347826087,5.0,1.5,120.41304347826087,1188,3,3.54,5.0,1.5,107.64,765,3,2.25,7.5,40,0.08,76479,331289,1369444,3630,206.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,3.0
CiAZtA0C8AYcPdaaKt816A,3950.0,35,25,68,1,0,3.3428571428571434,5.0,1.5,45.714285714285715,241,3,3.0,4.0,2.0,56.111111111111114,241,3,3.0,10.0,33,0.1111111111111111,77580,348547,1463633,3661,218.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,5.825242718446602
VGWEpMEkzQopS5lUNd06Sw,3950.0,51,35,60,6,0,3.3823529411764706,5.0,1.0,197.11764705882354,1302,3,3.388888888888889,4.5,2.0,319.3888888888889,1302,3,3.462962962962963,558.2962962962963,50,1.5,77580,348547,1463633,3661,218.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,5.825242718446602
hmgbkFngXKjpWqJItOPYpA,3950.0,462,40,70,2,0,3.3344155844155843,5.0,1.0,225.17099567099567,3890,3,3.1994680851063837,4.5,1.0,331.6808510638298,3730,3,2.9255319148936163,120.36170212765957,61,0.25,88030,452243,1867953,3904,248.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,4.201680672268908
I01C9Xg_SVyMrQSGIGeQ-g,3950.0,8,25,87,1,0,3.3125,4.0,2.5,291.0,627,10,3.0,3.5,2.5,160.5,311,10,3.5,311.0,50,0.5,81941,343796,1403707,3675,200.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,3.0927835051546393
45513UgSlMqWV_yAPVkXrg,3950.0,118,55,56,2,0,3.5381355932203387,5.0,1.0,234.27966101694915,2175,3,3.5307692307692307,4.5,2.0,325.38461538461536,1440,3,2.7777777777777777,312.3333333333333,56,0.13846153846153847,76479,331289,1369444,3630,206.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,3.0
_V0yJdpXrbdKzBDoVSJGWA,3950.0,213,40,64,5,0,3.460093896713615,5.0,1.0,197.41314553990608,3731,3,3.4885057471264367,5.0,1.5,360.36781609195396,3731,3,3.261363636363636,451.3181818181818,57,0.5057471264367817,88030,452243,1867953,3904,248.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,4.201680672268908
uUEKndnFbHD8mVkGiirtpA,3950.0,19,36,63,2,0,3.5,5.0,2.0,333.63157894736844,1302,3,3.6428571428571432,4.5,2.5,526.7142857142857,1302,4,3.6666666666666665,633.0,57,0.8571428571428571,81941,343796,1403707,3675,200.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,3.0927835051546393
McZz8few5LqWF37KZTK_QA,3950.0,1,0,0,-1,-1,1.0,1.0,1.0,3.0,3,3,-1.0,-1.0,-1.0,-1.0,-1,-1,-1.0,-1.0,-1,-1.0,75911,320917,1324272,3493,194.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,3.7433155080213902
IO3iTBH0rX-G7E7wAreRSQ,3950.0,58,51,60,2,0,3.6293103448275854,5.0,1.0,80.6896551724138,765,3,3.4833333333333334,5.0,1.5,100.1,765,3,3.5,220.61538461538458,46,0.43333333333333335,77580,348547,1463633,3661,218.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,5.825242718446602
qRhxldX3lnOMJUNlytYvfQ,3950.0,3,33,100,1,1,3.333333333333333,4.0,2.5,113.66666666666669,260,3,4.0,4.0,4.0,260.0,260,260,4.0,260.0,100,1.0,76479,331289,1369444,3630,206.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,3.0
axJFWAeEJ-kRs8LFy8ow1A,3950.0,19,73,52,2,0,3.6052631578947367,5.0,2.0,222.578947368421,1850,9,3.5357142857142856,4.5,2.0,270.07142857142856,1850,9,4.0,259.125,50,0.5714285714285714,75911,320917,1324272,3493,194.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,3.7433155080213902
5o7Fx7Iot-gLKVNegLLw-w,3950.0,77,55,59,1,0,3.5389610389610384,5.0,1.0,104.72727272727272,1188,3,3.3837209302325584,4.5,1.5,122.02325581395347,644,3,3.333333333333333,114.55555555555556,55,0.20930232558139536,77580,348547,1463633,3661,218.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,5.825242718446602
KPLFg6jWMXmRv5Dh1TKG6A,3950.0,15,73,60,1,0,2.6333333333333333,4.5,1.0,73.8,191,3,2.636363636363636,3.5,2.0,95.0909090909091,191,4,2.25,137.5,63,0.18181818181818185,76479,331289,1369444,3630,206.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,3.0
U8rsbHtpV60h8USOL-kaLg,3950.0,10,30,70,1,0,3.2,4.0,2.0,241.4,627,10,3.1666666666666665,3.5,2.5,123.33333333333331,311,10,3.5,311.0,33,0.3333333333333333,81941,343796,1403707,3675,200.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,3.0927835051546393
tv-WIUQifcp5J9pUKoiE3Q,3950.0,54,33,92,1,0,3.0185185185185186,5.0,1.0,62.611111111111114,625,3,2.555555555555556,5.0,2.0,83.5,460,3,3.1666666666666665,117.33333333333331,88,0.16666666666666666,88030,452243,1867953,3904,248.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,4.201680672268908
UGiMMw54qYxac0eE_cBbaA,3950.0,34,52,85,3,0,2.367647058823529,5.0,1.0,216.32352941176467,3481,3,2.1388888888888893,3.0,1.5,98.16666666666669,460,3,2.0,114.33333333333331,94,0.5,76479,331289,1369444,3630,206.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,3.0
VYNriOotbFZ7Qj_6jwUB5g,3950.0,38,60,55,1,0,3.5921052631578947,5.0,2.0,120.2894736842105,1188,3,3.4782608695652173,5.0,2.0,99.04347826086956,413,3,3.8333333333333335,156.0,47,0.13043478260869565,81941,343796,1403707,3675,200.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,3.0927835051546393
HpKcIWjcq3osQ13pBF0RXw,3950.0,44,36,86,3,0,2.6704545454545454,5.0,1.0,185.38636363636363,3481,3,2.28125,5.0,1.5,78.1875,460,3,2.0,88.1111111111111,87,0.5625,77580,348547,1463633,3661,218.0,1.4396108735731379,5.20934893703081,6.877900812300466,0.8539944903581268,5.825242718446602
_K2_Yf_ltfhuJ2JGCOs85g,3950.0,112,49,56,1,0,3.508928571428572,5.0,1.0,271.14285714285717,2175,3,3.5545454545454547,4.5,2.0,391.78181818181815,2087,3,2.0,9.0,58,0.01818181818181818,76479,331289,1369444,3630,206.0,-6.665771713794072,-3.6379131810724963,-2.440894004233077,-1.2244897959183674,3.0
AVXw5x9Sg-jD5EVcvpxrQA,3950.0,9,44,88,0,0,2.5,3.5,1.5,562.7777777777778,3481,32,2.125,2.5,1.5,144.25,460,32,-1.0,-1.0,100,0.0,81941,343796,1403707,3675,200.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,3.0927835051546393
1Df5WnLX3DqN6ymlhqznaQ,3950.0,6,66,83,0,0,3.583333333333333,4.0,3.0,878.5,2175,260,3.75,4.0,3.5,709.0,998,393,-1.0,-1.0,100,0.0,65813,241023,1041448,2953,183.0,10.828014751696614,10.2504871600172,12.74645234208213,6.146657081236521,0.0
kiweDovyXezj-ZMpB1tlXg,3950.0,105,11,86,4,0,3.752380952380952,5.0,1.0,41.114285714285714,1410,3,3.4166666666666665,4.5,2.5,186.66666666666663,1410,9,3.111111111111111,217.66666666666663,75,0.75,88030,452243,1867953,3904,248.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,4.201680672268908
ye62ltisuIosDq5F_6V25w,3950.0,32,56,65,1,0,3.5,5.0,2.0,161.5625,1850,3,3.4722222222222223,4.5,2.0,241.33333333333331,1850,3,3.0,92.5,66,0.1111111111111111,75911,320917,1324272,3493,194.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,3.7433155080213902
eWYpJIv1xDaNAmRTT_WjeQ,3950.0,19,47,63,0,0,3.4473684210526314,5.0,2.0,186.84210526315792,1850,3,3.1666666666666665,4.0,2.0,315.5555555555556,1850,3,-1.0,-1.0,44,0.0,75911,320917,1324272,3493,194.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,3.7433155080213902
km5aBHRss5ir_B0jvEErzQ,3950.0,144,21,61,5,0,3.6180555555555554,5.0,1.0,109.46527777777777,2034,3,3.338709677419355,4.5,2.0,329.0,2034,3,3.477272727272727,496.34090909090907,48,1.4193548387096775,88030,452243,1867953,3904,248.0,9.038435336231776,14.426718957555822,14.394468753540469,3.3624569764363255,4.201680672268908
VkECNTcZZ1mdN-VJltJcWA,3950.0,33,69,54,1,0,3.4545454545454546,4.5,2.0,154.63636363636363,1188,3,3.4565217391304346,4.5,2.0,144.34782608695653,461,9,3.5,79.66666666666667,60,0.13043478260869565,75911,320917,1324272,3493,194.0,3.7007185596021968,13.853647806774802,11.36196979380403,8.714596949891067,3.7433155080213902
CWhCFNnV60zdQo4c1GBWOA,3950.0,115,45,60,2,0,3.5521739130434784,5.0,1.0,84.71304347826089,1188,3,3.3942307692307687,4.5,1.5,112.69230769230771,644,3,3.75,132.83333333333334,50,0.2307692307692308,77634,363239,1561994,3632,217.0,0.06960556844547564,4.215213443237211,6.720332214428071,-0.7921332969134116,-0.45871559633027525
UYh1N1xQhOh-a7nX92xPzQ,3950.0,12,41,66,3,0,3.458333333333333,4.5,2.5,318.0833333333333,1302,4,3.6,4.5,2.5,335.2,1302,4,3.8,853.2,40,1.0,81941,343796,1403707,3675,200.0,7.94351279788173,7.129257720843707,5.998390058839876,5.210420841683367,3.0927835051546393
QKw32mA440qR7iNQ_vQnyQ,3950.0,83,39,89,0,0,2.7951807228915664,5.0,1.0,126.45783132530121,3481,3,2.4545454545454546,5.0,1.5,79.96969696969697,460,3,-1.0,-1.0,93,0.0,80733,395225,1632905,3777,238.0,3.9918077131153877,8.805772507908017,4.539774160464124,3.9922907488986783,9.67741935483871
